-0.00063916,0.0019175,-0.00047937
-0.0011185,0.0022371,0.0019175
-0.0027164,-0.00047937,0.0078297
-0.0031958,0.0017577,0.0057524
0.0028762,-0.00095874,0.0059122
-0.0012783,0.00079894,-0.0014381
0.0027164,0.0052731,-0.00047937
-0.00031959,0.0065514,-0.00047937
0.00063916,0.0036752,0.0033556
-0.0031958,0.0022371,0.0033556
-0.0022371,0.0028762,-0.0028762
0.0047937,0.0012783,0.0047937
0.00015978,0.0041545,-0.00047937
0.00015978,0.0012783,0.0023968
-0.0022371,0.0012783,0.0023968
0.0031958,-0.0020773,-0.0033556
0.0015979,0.00015978,0.0027164
0.0017577,0.0052731,0.006871
0.0015979,0.0036752,-0.00047937
0.00063916,0.00079894,0
-0.00015978,0.0041545,0.00079894
-0.0017577,0.00079894,0.00031959
0.0012783,-0.00047937,0.0087884
0.0057524,0.00079894,-0.00095874
0.0047937,0.0027164,-0.0044741
-0.0027164,0.0036752,0.0028762
0.0031958,0.0052731,0.0019175
0.00063916,0.0041545,0.0012783
-0.0017577,0.0017577,0.0067112
0.00079894,0.0017577,0.0052731
-0.0031958,0.0012783,0.0017577
-0.0017577,0.0051133,0.0012783
-0.00015978,0.0027164,0.0033556
0.0011185,0.0036752,0.0023968
-0.0011185,-0.00095874,0.0033556
0.00031959,0.0014381,0.00095874
0.0031958,0.0043143,0
-0.00015978,0.0046339,0.00031959
-0.0027164,0.009108,0.0057524
-0.0047937,0.0027164,0.0057524
-0.0022371,0.00079894,0.0028762
0.00079894,0,0.0043143
0.00015978,0.00079894,0.0019175
-0.0031958,0.0031958,0.0033556
0.0063916,0.0012783,0.0019175
0.0043143,0.0022371,0
0.00063916,0.0047937,0.0012783
-0.0011185,-0.00063916,0.0033556
-0.00015978,-0.00015978,0.0023968
-0.0043143,0.0027164,0.00079894
0.0027164,0.0051133,0.0043143
0.0031958,0.0036752,0.00031959
0.0017577,0.0033556,0.003835
0.00063916,0.0017577,0.0057524
0.0017577,0.0028762,0
-0.00063916,0.0017577,0.0017577
-0.00063916,0.00079894,0.0012783
0.00079894,-0.00047937,0.0043143
-0.0022371,0.003835,0.00095874
0.0012783,0.0027164,0.0014381
0.0043143,0.0028762,0.0019175
-0.0031958,0,0.0049535
0.0031958,0.0017577,-0.0014381
-0.0011185,0.00079894,0.0028762
0.0031958,0.0067112,0.0012783
0.0017577,0.0041545,0.0022371
-0.00063916,0.0031958,0.0012783
-0.0052731,0.0012783,0.00079894
0.0017577,-0.0025566,0.0043143
0.0012783,-0.0044741,0.003835
-0.00015978,0.0036752,0.0043143
-0.0022371,0.0017577,0.0063916
-0.00079894,0.0051133,0.0028762
0.0012783,0.0054328,0.0014381
-0.0020773,0.00079894,0.0023968
0.0012783,0.0017577,0.00031959
-0.00063916,-0.00047937,0.00095874
0.0022371,0,0.00079894
0.0017577,0.0031958,0.00031959
-0.0011185,0.0027164,0.00079894
-0.0022371,0.0017577,0.0014381
0.0011185,0.0027164,0.003835
0.0017577,0.0028762,0
-0.0031958,0.0022371,-0.00047937
0.0022371,0,0.003835
-0.00015978,0.0036752,0.0033556
0.00063916,0.0052731,0.0067112
0.00063916,0.0017577,0
-0.00063916,0.0028762,0.0019175
-0.003835,0.0036752,0.0033556
-0.00015978,0.0017577,0.0019175
-0.00063916,0.0012783,0.0043143
0.0022371,-0.0020773,0
0.003835,0.00031959,0.0052731
0.0012783,0.0043143,0.003835
-0.0011185,0.00079894,0.00095874
0.0057524,-0.00047937,0.0028762
0.0027164,0.0022371,-0.00095874
-0.0031958,0.0033556,0.0014381
-0.0011185,0.0036752,0.0047937
0.0027164,0.0057524,0
-0.00015978,0.0017577,-0.0014381
-0.00063916,0.0022371,0.0033556
0.00015978,0.0017577,0.0028762
-0.0027164,0.0031958,-0.00095874
0.0022371,0.0036752,0.0017577
0.0027164,0.0052731,0.0033556
-0.00015978,0.0031958,0.0023968
-0.0022371,0.0036752,0.0076699
-0.00015978,0.0022371,0
-0.0031958,0.0017577,-0.003036
0.0031958,0.0012783,0
0.0036752,0.0031958,0.00079894
0.0063916,0.0028762,0
-0.003835,0.0031958,0.003835
0.00015978,0.0012783,0
-0.0020773,0.00095874,0
0.0022371,-0.0020773,0.0033556
0.003835,-0.003036,0.0083091
0.0017577,0.0012783,0.0023968
0.0011185,0.00079894,0
-0.0087884,0.0017577,-0.00095874
0.0011185,0.0012783,0.0028762
0.0011185,0.0052731,0.0078297
-0.0017577,0.00079894,0
-0.0043143,0.0031958,0.0014381
0.0022371,-0.0014381,0
0.0022371,0.0041545,0.0078297
0.00063916,0.0012783,0
0.0011185,0.0022371,0
-0.003835,0.0027164,0.003835
-0.0036752,-0.0011185,0.00031959
-0.00079894,0.0065514,0.0027164
-0.0031958,0.0022371,0.0019175
0.0012783,0.0031958,0.0019175
-0.0022371,0.0046339,0.0017577
-0.0011185,0.0027164,0.0019175
-0.0022371,0.0036752,0.0023968
0.0011185,0.0012783,0.0012783
0.0027164,-0.0014381,0.0033556
0.0027164,0.0047937,0.0028762
0.00015978,0.0012783,0.0043143
-0.0017577,0.0022371,0.00079894
0.0027164,0.0055926,-0.0020773
0.0031958,0.00015978,0.00031959
-0.00063916,-0.0020773,0.0033556
-0.0017577,0.0022371,0.00031959
-0.0017577,0.0041545,0.0012783
-0.00063916,0.0057524,0.0043143
-0.00015978,0.0022371,0.00079894
-0.0017577,0.0062318,0.00031959
-0.00079894,0.010546,0.0022371
-0.00063916,-0.003036,-0.00047937
-0.00063916,-0.0015979,0.00031959
-0.00015978,-0.0015979,0.0052731
-0.00015978,0.0031958,0.0023968
0.0031958,0.0012783,0.0017577
0.0027164,0.0036752,0.0017577
-0.0012783,0.0041545,0.0017577
-0.0012783,0.0055926,0.0012783
0.00063916,0.0031958,-0.0028762
0.0022371,0.00031959,0.0054328
0.00015978,0.0033556,0.0083091
-0.00063916,-0.00095874,0.0052731
-0.0011185,0.0012783,0.0028762
-0.00079894,0.0041545,-0.00047937
-0.0027164,0.0017577,-0.0014381
-0.00063916,0.0017577,0.003835
-0.0022371,0.0047937,0.0028762
0.00015978,0.0017577,0.0014381
-0.00063916,0.0028762,0.0028762
0.0047937,0.0027164,-0.0020773
0.0012783,0.00079894,0.0014381
0.0027164,0.0046339,0.0028762
-0.0017577,0.00079894,0.0033556
-0.0031958,0.0041545,0.003835
-0.00015978,0.0031958,0.0028762
0.0011185,0.0062318,-0.003835
-0.00063916,0.0043143,0
-0.0017577,0.0017577,0.00031959
0.00063916,0.0017577,0.0028762
0.0012783,0.0017577,0.0043143
0.0011185,0.0017577,0.0017577
-0.0017577,0.0027164,0.0057524
0.0033556,0.003835,0.0047937
0.00015978,-0.00063916,0
-0.00063916,0.0027164,0.0022371
0.00063916,0.0022371,-0.0019175
-0.0041545,0.0017577,0.003835
-0.0022371,0.0027164,0.0028762
0.0031958,0.00031959,0.00079894
0.0057524,0,0.0012783
-0.00015978,0.0012783,0.0043143
-0.0027164,0.0017577,0.00031959
-0.00063916,0.0062318,0.0052731
-0.00015978,-0.0025566,0.0047937
0.0036752,0.00079894,-0.0014381
0.0015979,0.0051133,0.0022371
-0.0022371,0.0027164,0.0017577
-0.0046339,0.00079894,-0.0019175
-0.0011185,-0.003036,0.0033556
0.00015978,0.0027164,0.0052731
0.00015978,0.0057524,0.0028762
-0.00079894,0.0036752,-0.0019175
-0.00079894,0.0036752,-0.0014381
0.0031958,0.003036,0.0012783
0.0041545,0.0017577,0.003835
0.003835,0.00031959,0
-0.0043143,0.0036752,0.0012783
-0.0043143,-0.0015979,0.0023968
0.00063916,-0.00063916,0.00031959
0.00063916,0.00031959,0.0014381
0.00063916,0.00079894,0
-0.0022371,0.0031958,0.0043143
0.0027164,0.0031958,0.0047937
0.0017577,0.0022371,0.0052731
0.00015978,0.0022371,-0.00047937
-0.0012783,0.0041545,0.0028762
0.0031958,0.0022371,0.0033556
0.00015978,0.00079894,0.0028762
-0.0047937,0.0017577,0.0028762
-0.0041545,-0.00047937,-0.00031959
0.0017577,0.0022371,0.0028762
0.00063916,0.00031959,0.0047937
-0.003835,0.0051133,-0.0019175
-0.0027164,0.0017577,0.0019175
0.0043143,0.0012783,-0.00047937
-0.0022371,0.0027164,0.0017577
-0.003835,0.0062318,0.0012783
0.0012783,0.0017577,0.00095874
-0.0031958,0.0027164,0.0052731
-0.0052731,-0.0015979,0.0052731
0.00063916,0.00079894,0.0047937
0.0027164,0.0036752,0.00031959
0.0052731,0.0036752,0.0017577
-0.00015978,0.0055926,0.00079894
-0.0031958,0.00063916,0.0028762
0.003835,0.00079894,0.003835
-0.00063916,0.0027164,0.003835
-0.0025566,0.00031959,0.0044741
-0.00015978,0.0031958,0.0043143
-0.0012783,0.0027164,0.00031959
-0.0047937,0.0067112,0.0023968
0.0017577,-0.0014381,0.0043143
0.0012783,-0.0035154,0.0014381
0.0031958,0.0012783,0.00079894
-0.0012783,0.0012783,-0.0035154
-0.0012783,0.0027164,0.00079894
-0.0012783,0.0046339,0.0067112
0.0022371,0.0043143,-0.0019175
-0.00063916,0.0031958,0.0043143
-0.0012783,0.0051133,0.0033556
-0.00015978,0.0017577,0.003835
-0.0031958,0.00079894,0.0033556
0.0011185,0,0.00031959
-0.00063916,0.0017577,-0.00047937
-0.0052731,0.00079894,0.0019175
0.00015978,0.0067112,0.0052731
0.0022371,0.00079894,0.0028762
-0.0015979,0.00079894,0.0019175
-0.0017577,0.0012783,0.0028762
-0.00015978,0.0017577,0.0014381
-0.00063916,0.003835,0.0052731
0.00063916,0.0051133,0.003835
-0.0015979,-0.0039947,-0.0028762
-0.003835,-0.003036,-0.0039947
-0.006871,0.00079894,0.00095874
0.00015978,0.0076699,0.003835
0.0031958,0.0046339,0.0047937
-0.0017577,0.0052731,0.0033556
-0.00063916,0.0022371,0.00031959
0.00015978,0.00031959,0.00031959
0.0011185,0.0022371,-0.00047937
-0.00063916,0.0067112,0.003835
0.00063916,0.0041545,0.00079894
-0.0057524,0.0041545,0
0.0078297,0.0033556,0.003835
0.0047937,0.0033556,0.0047937
0.0031958,0.0036752,0.0071905
0.00063916,0.0022371,-0.00047937
-0.0022371,0.00031959,0
-0.0011185,0.00079894,-0.0028762
-0.0036752,0.0031958,0.0019175
-0.00015978,0.0027164,0.0097472
-0.0011185,-0.0011185,0.0062318
0.00015978,0,0.0052731
-0.00079894,0.0086286,0
0.0011185,0.0062318,-0.003036
0.00015978,0.0012783,0
0.0012783,0.0012783,0.00079894
0.0027164,0.0022371,0.0028762
0.00063916,-0.00047937,0.0078297
0.00079894,0.0047937,0.0033556
-0.0015979,0,0.00047937
0.0033556,0.0012783,0.0023968
-0.00015978,0.0055926,0.0012783
-0.00015978,0.00079894,0.0019175
-0.0012783,0.0036752,0.0052731
0.003835,0.003835,0.0019175
-0.0043143,0.0025566,0.00079894
-0.0043143,0.0036752,0.0017577
0.0022371,0.00079894,0.00031959
-0.0043143,0.0041545,0
-0.0041545,0.0033556,0.0049535
-0.0017577,0.0022371,0.0027164
-0.0011185,-0.00047937,0.0033556
0.00063916,-0.00047937,0.003835
0.0017577,0,-0.00095874
0.0012783,0.003835,0.0083091
-0.0052731,0.0041545,0.00079894
0.00015978,0.0055926,0.0033556
-0.0027164,0.0046339,0.0033556
-0.0027164,0.00031959,0.0019175
-0.0011185,0,0.00047937
0.00063916,0.0031958,0.0028762
0.0015979,0.0036752,-0.00095874
0.0012783,0.0027164,0.0019175
0.0022371,0.0047937,0.0033556
-0.0017577,0.0031958,0.0047937
-0.0031958,-0.00047937,0.0028762
0.0022371,0.0041545,0.0012783
0.0031958,0.0041545,-0.0019175
-0.0015979,-0.00095874,-0.0014381
-0.0022371,0.0036752,-0.0035154
0.0041545,0.0022371,-0.0025566
-0.00063916,0.0017577,0.0023968
-0.0012783,0.0031958,0.0047937
0.0027164,0.0047937,0.0019175
0.00063916,0.0046339,0.00031959
-0.0015979,0.00031959,0.0023968
-0.0033556,0.0041545,0.0076699
0.00079894,0.0019175,0.0023968
0.0017577,0.0012783,-0.0028762
0.0017577,0.0017577,0.0028762
0.0012783,0.0012783,0.0057524
0.0031958,0.00079894,0.0014381
-0.0017577,-0.0020773,-0.00047937
-0.0031958,0.00079894,0.0014381
0.00015978,0.0041545,0.0022371
0.0022371,0.0028762,0.0043143
0.00015978,0.0067112,0.0028762
0.00079894,-0.0014381,0.00047937
-0.00015978,0,0.00047937
-0.003835,0.0036752,0.0012783
0.0022371,0.0031958,0.0028762
-0.0022371,0.00079894,0.0043143
-0.0022371,0.0031958,-0.00047937
-0.00063916,0.00079894,0.003835
0.00063916,0.0017577,0.0057524
0.0036752,0.0022371,0.0071905
-0.0047937,0.0052731,0.00095874
-0.0022371,0.0047937,0.0052731
0.00015978,0.0033556,0.0014381
0.0027164,0.0027164,0.00031959
0.00015978,0.0012783,0.0028762
-0.0022371,0,0.0047937
-0.00015978,0.0036752,0.0033556
0.00063916,0.0022371,-0.00095874
0.0012783,0.0031958,0.0047937
-0.00063916,0.0027164,0.0033556
-0.0022371,0.0043143,0.0019175
-0.0017577,-0.00063916,-0.00095874
-0.00015978,-0.0011185,0.0043143
0.003835,-0.0019175,0.0033556
0.00015978,0.00063916,0.0012783
-0.0027164,0.0052731,0.0012783
-0.00015978,0.0017577,0.0047937
-0.0017577,0.00079894,0.0019175
0.00015978,0.0017577,0.0012783
-0.0022371,0.0031958,0.0043143
0.0052731,0.003835,-0.0019175
-0.0012783,0.0046339,0.0031958
0.0011185,0.0041545,0.0017577
0.00015978,0.0036752,0.00031959
-0.0017577,0.0027164,-0.0023968
-0.0043143,0.0012783,0.00031959
0.0017577,0.0012783,0.0078297
0.0017577,0.0043143,0.0014381
-0.0012783,0.0027164,0.0012783
-0.0027164,-0.0015979,-0.0023968
-0.0047937,0.0052731,0.0019175
0.00063916,0.0041545,0.0073503
0.003835,0.0022371,0.0028762
-0.0011185,0.0031958,0.00095874
-0.003835,0.0020773,-0.0025566
-0.0036752,0.0022371,0.00031959
0.006871,0.003835,0.0062318
0.0015979,0.0071905,0.0027164
-0.0022371,0.0022371,0.00079894
-0.00063916,0.0022371,0.0019175
-0.00063916,0.0012783,-0.0033556
0.00079894,0.0012783,0.0047937
0.00063916,0.0017577,0.003835
0.0022371,-0.00047937,0.0028762
0.0017577,0.00079894,0.0019175
0.0043143,0,0.0033556
0.0046339,0.0081493,0.0017577
-0.0047937,-0.00015978,0.0019175
-0.0011185,-0.0039947,0
0.0031958,-0.0025566,0.0014381
-0.0011185,0.0022371,0.0052731
-0.0017577,0.0036752,0
-0.0012783,0.0031958,0.00079894
0.0031958,0.003835,0.0047937
0.0031958,0.00031959,0.0028762
-0.0011185,0.0047937,0.0012783
-0.00063916,0.0019175,0.0028762
-0.00015978,0,-0.0019175
-0.0012783,0.00031959,-0.0014381
0.00015978,0.0017577,-0.00095874
-0.0011185,0.0017577,0
0.00015978,0.0041545,0.0052731
0.00015978,0.0047937,-0.00047937
0.00063916,0.0022371,0.0033556
0.0017577,0.00031959,0.00031959
-0.0011185,0.00079894,0.0028762
-0.0031958,0.0027164,0.0067112
0.00015978,0.0036752,-0.00095874
-0.0043143,0.0012783,-0.0023968
0.00031959,0.00079894,0.0073503
0.0043143,0,-0.0023968
0.0047937,0.0027164,0.00079894
-0.00063916,0.0028762,0.0073503
0.0022371,0.0046339,0
0.0017577,0.0027164,0.0017577
-0.00015978,-0.0011185,0.0033556
0.0033556,0.0028762,0.0023968
0.0012783,0.0028762,0.003835
-0.0017577,0.0027164,0.0033556
0.00015978,0.0027164,0.0033556
-0.00015978,0.00079894,0.0052731
-0.0052731,0.0017577,0.0033556
0.00079894,0.00031959,-0.0014381
0.0022371,-0.0019175,0.00031959
0.0036752,0.0017577,-0.00095874
-0.0012783,0.0051133,0.0033556
-0.0036752,0.0027164,0.0043143
-0.0063916,0.0031958,0.00079894
0.0027164,0.0031958,0.00031959
0.00063916,0.0076699,0.0012783
0.0011185,0.0022371,0.0022371
0.0017577,-0.00095874,0.0035154
-0.0022371,0.0047937,0.00031959
0.00015978,0.0041545,-0.00047937
0.0057524,0.0022371,-0.0014381
0.0052731,0.0012783,0.0052731
-0.0017577,0,0.0052731
-0.00063916,0,0.0028762
-0.00063916,0.0031958,0.0067112
-0.0027164,0.0041545,0.00079894
-0.00015978,0.0017577,0.0019175
0.0012783,0.003835,0.0023968
-0.0031958,0.0043143,0.003835
0.0027164,0.0057524,0.00079894
-0.00063916,0.0017577,-0.00047937
-0.00063916,0,-0.00095874
-0.0022371,0.0041545,0.0023968
-0.0012783,0.0022371,0.0052731
-0.0012783,0.0055926,-0.00095874
-0.00015978,0,0.003835
0.0022371,0.0036752,0.0033556
0.0041545,0.0057524,-0.0019175
0.0052731,-0.00095874,0.0083091
0.00079894,0.003835,0.003835
-0.00015978,0.0022371,0.0017577
-0.0022371,0.00079894,0.00079894
-0.00015978,0.0012783,-0.00047937
0.0031958,0.0062318,0.003835
0.00015978,0.0036752,0.0047937
-0.00063916,0.0022371,0.0043143
-0.00015978,0.0051133,-0.00047937
0.0036752,0.0027164,-0.0015979
-0.0057524,-0.0020773,0.00031959
0.0036752,-0.00095874,0
0.0027164,0,0.0028762
0.0027164,0.0022371,0.0014381
-0.00063916,0.0031958,0.003835
-0.0022371,0.0022371,0.0028762
-0.0046339,0.00031959,0.0043143
0.0011185,0.0041545,0.00079894
0.00015978,0.0022371,0.00031959
0.0052731,0.0017577,0.003835
0.0031958,0.0022371,0.0012783
0.0017577,0.0019175,-0.00047937
-0.0043143,0.0041545,0.003835
0.0027164,0.0022371,0.0019175
0.0057524,0.0012783,-0.0020773
0.00015978,0.0012783,0.0033556
0.00063916,-0.0020773,-0.00095874
0.00015978,0,-0.0028762
-0.0036752,0.0036752,0.0047937
-0.00063916,0.0017577,0.0052731
0.0027164,0.0041545,0.003835
-0.00015978,0.0012783,0.0052731
0.0027164,0.0052731,0.0033556
0.0052731,0.0047937,0.0012783
-0.00015978,-0.0025566,0.00031959
0.00015978,0.0051133,0.0017577
-0.00079894,0.0067112,0.0033556
0.0027164,-0.00047937,0.00095874
-0.0031958,0.00031959,0.0019175
-0.0052731,0.0022371,0.0014381
0.0017577,0.0036752,0.0028762
0.0011185,0.0041545,0.00079894
0.00015978,0.0012783,0.0052731
-0.003835,0.00015978,0
0.0017577,0.0031958,0.0022371
0.0031958,0,0.00031959
0.0017577,-0.00047937,0.0049535
-0.0027164,0.00015978,0.0017577
-0.0022371,0.0017577,-0.0028762
-0.00063916,0.0062318,-0.0019175
-0.0031958,0.0041545,0.0033556
0.00015978,0.00031959,0.006871
0.0031958,0,0.0052731
0.0022371,0,0
0.0022371,0.003835,0.0043143
0.00063916,0.0031958,0.0012783
-0.00015978,0.00079894,0.0033556
-0.00063916,-0.0015979,0.0019175
-0.00063916,-0.00063916,0.003835
0.00079894,0,-0.00047937
-0.0033556,0.0027164,0.0017577
-0.00015978,0.0067112,0.0031958
0.0041545,0.0017577,-0.0014381
0.0041545,0.0052731,0.0033556
-0.0067112,0.0017577,0.0063916
-0.0057524,0.0036752,0.00031959
0.0043143,-0.0028762,-0.0054328
-0.0017577,0.0027164,0.0033556
0.00015978,0.0031958,0.0022371
0.0043143,0.0057524,0.0057524
-0.00015978,0.0012783,0.003835
-0.0012783,0.0052731,0
0.0036752,0.0027164,0.0012783
0.0012783,-0.0039947,0.0023968
0.0027164,0.0017577,0.00079894
0.0012783,0.0047937,0.0019175
-0.0011185,-0.0015979,0.0019175
0.003835,-0.00095874,0.0014381
0.0011185,0.0036752,0.0031958
0.00015978,0.0012783,0.0023968
-0.0022371,0.0057524,0.0028762
0.0015979,0.0027164,0.0022371
0.0022371,0.0012783,0.0019175
-0.0017577,-0.0020773,0.0033556
-0.0027164,0.00031959,0.0019175
-0.00015978,0.0051133,0.0027164
-0.00015978,0.0052731,-0.00095874
0.0027164,0.0071905,0.00079894
0.0031958,0.0027164,0
-0.0011185,0.0028762,0.0044741
-0.0017577,0.0027164,0.00079894
0.00015978,0,0.0014381
0.0017577,-0.0023968,0.0049535
-0.0020773,0,0
0.003835,-0.0023968,0.0063916
0.0052731,0.0022371,0.003835
0.00015978,0.0027164,-0.00047937
-0.0031958,0.0027164,0.003835
0.0017577,0.0027164,0.0017577
0.0022371,0.0027164,0.0012783
-0.0043143,0.0027164,-0.00095874
-0.0031958,-0.00047937,0.0059122
-0.0043143,-0.00063916,0.0028762
0.003835,0.0023968,0
0.00015978,0.0057524,0.0012783
-0.0022371,0.0062318,0.0033556
-0.0036752,-0.0035154,0.0028762
-0.0031958,0.0022371,0.0028762
0.00015978,0.00079894,0.0023968
-0.0022371,0.0027164,0.0028762
0.0031958,0.0055926,0.0027164
0.0052731,0.0012783,0.0014381
-0.00063916,0.0017577,0.0014381
-0.0017577,0.0017577,0.0028762
-0.0043143,0.0052731,-0.0028762
-0.0022371,0.0027164,0.0067112
-0.00015978,0.00031959,0.0052731
0.0022371,-0.0025566,0.0019175
0.00015978,0.00079894,0.0019175
-0.0027164,0.0036752,0.0012783
0.0022371,0.0022371,0.0028762
0.0027164,0.0012783,0.0019175
0.006871,0.0022371,-0.00047937
0.00015978,0.0031958,0.0043143
-0.0022371,0.0036752,0.0062318
0.0011185,0.0036752,0.0028762
-0.0012783,0.0027164,0.0033556
-0.00015978,0.0031958,-0.0019175
0.00015978,0.0036752,0.00079894
0.0017577,0.0017577,0.00079894
-0.0017577,0.0017577,0.0047937
-0.0017577,0.0051133,-0.0035154
0.00063916,0.0027164,0.0017577
0.0022371,-0.0039947,0
-0.00015978,0.0017577,0.00079894
0.0027164,0.00031959,0.003835
-0.0017577,0.00079894,0.0062318
-0.0033556,0.0071905,0.00031959
0.0043143,0.0023968,0.00095874
0.0033556,0.0019175,0.00047937
0.0017577,-0.00095874,0.0047937
-0.0017577,0.00015978,0.0012783
-0.0012783,0.0041545,0.00031959
-0.00015978,0.0031958,-0.00047937
0.0027164,0.0027164,0.003835
-0.00063916,0.00031959,0.0028762
0.0036752,0.0041545,0.0022371
-0.00015978,0.0027164,0.00079894
-0.00063916,0,0.0019175
-0.0017577,0.0022371,0.0028762
0.00063916,0.0012783,0.0012783
0.0043143,0.00031959,0.003835
0.0011185,0.0027164,0.0023968
-0.0022371,0.0031958,-0.00095874
0.0036752,0.0020773,0.0022371
-0.00063916,0.00031959,0.0047937
-0.0036752,-0.00047937,-0.00095874
-0.0036752,-0.00063916,0.003835
0.00063916,0.0031958,0.0078297
0.0047937,0.00031959,0.0012783
0.0041545,0.0027164,0
0.0012783,0.00095874,0.0019175
-0.006871,0.0036752,-0.0014381
-0.00015978,0.00079894,0.003835
-0.0017577,0.0051133,0.0052731
-0.00063916,0.00079894,0.0023968
-0.0036752,0.0022371,0.0043143
0.0027164,0.00031959,0.0028762
0.0052731,0.0092678,0.0043143
-0.0031958,0.0047937,0.0047937
-0.0011185,0.00031959,0.00079894
0.0036752,0.0017577,0.0028762
0.00015978,0.00031959,0.0012783
0.0017577,0.0017577,-0.0028762
0.0017577,0.0027164,0.0073503
-0.0015979,-0.0019175,0.0063916
-0.003835,0.0022371,0.0043143
0.0033556,0.00079894,0
0.0015979,0.0046339,0.00031959
0.0036752,0.0055926,0.00079894
-0.0022371,0.00031959,0.0028762
-0.0022371,0.0022371,-0.003036
-0.0036752,0.00031959,0.0043143
0.0022371,0.0027164,0.0028762
0.0022371,0.0027164,0.0023968
0.0015979,0.0046339,-0.0019175
0.0022371,0.0052731,0.003835
0.0012783,0,0.0023968
0.00063916,0.0031958,-0.00047937
-0.006871,0.0025566,0.00031959
-0.0012783,0.0051133,-0.00047937
0.0031958,0.0033556,0.0023968
0.00063916,0.0036752,-0.0028762
0.0022371,0.00031959,0.0033556
-0.00063916,0.0022371,0.00079894
-0.00015978,0.0012783,0
-0.00015978,0.00079894,0.00095874
0.0011185,0.0036752,0.0033556
0.0022371,0.0022371,0.0023968
-0.0031958,0.0036752,0.0019175
